source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0061333,renal tubule morphogenesis,4.692094090465794e-06,True,"""The process in which the renal tubule is generated by specification of cell fate, through the maintenance of cell polarity, regulated cell proliferation and morphogenetic cell rearrangements, shape changes and growth. A renal tubule is a tube that filters, re-absorbs and secretes substances to rid an organism of waste and to play a role in fluid homeostasis."" [GOC:dph, GOC:mtg_kidney_jan10]",77,1831,25,18452,0.013653741125068269,0.3246753246753247,query_1,"['GO:0060562', 'GO:0061326']"
GO:BP,GO:0072078,nephron tubule morphogenesis,4.744954292838891e-06,True,"""The process in which the anatomical structures of a nephron tubule are generated and organized. A nephron tubule is an epithelial tube that is part of the nephron, the functional part of the kidney."" [GOC:mtg_kidney_jan10]",72,1831,24,18452,0.013107591480065538,0.3333333333333333,query_1,"['GO:0061333', 'GO:0072080', 'GO:0072088']"
GO:BP,GO:0006081,aldehyde metabolic process,4.744954292838891e-06,True,"""The chemical reactions and pathways involving aldehydes, any organic compound with the formula R-CH=O, as carried out by individual cells."" [GOC:go_curators, ISBN:0198506732]",62,1831,22,18452,0.012015292190060076,0.3548387096774194,query_1,['GO:0008152']
GO:BP,GO:0007600,sensory perception,5.651096685058761e-06,True,"""The series of events required for an organism to receive a sensory stimulus, convert it to a molecular signal, and recognize and characterize the signal. This is a neurological process."" [GOC:ai, GOC:dph]",367,1831,70,18452,0.03823047515019115,0.1907356948228883,query_1,['GO:0050877']
GO:BP,GO:0120254,olefinic compound metabolic process,6.4829428169802175e-06,True,"""The chemical reactions and pathways involving an olefinic compound, any compound which contains a carbon-carbon double bond (aka C=C)."" [GOC:krc]",117,1831,32,18452,0.017476788640087382,0.27350427350427353,query_1,['GO:0008152']
GO:BP,GO:0034329,cell junction assembly,6.603848547828533e-06,True,"""A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction."" [GOC:mah]",449,1831,81,18452,0.04423812124522119,0.18040089086859687,query_1,"['GO:0022607', 'GO:0034330']"
GO:BP,GO:0099537,trans-synaptic signaling,6.819103518956518e-06,True,"""Cell-cell signaling in either direction across the synaptic cleft."" [GOC:dos]",601,1831,101,18452,0.0551611141452758,0.16805324459234608,query_1,['GO:0099536']
GO:BP,GO:0055080,monoatomic cation homeostasis,7.729925452043119e-06,True,"""Any process involved in the maintenance of an internal steady state of monoatomic cations within an organism or cell. Monatomic cations (also called simple cations) are cations consisting of exactly one atom."" [GOC:ceb, GOC:jid, GOC:mah]",436,1831,79,18452,0.04314582195521573,0.1811926605504587,query_1,['GO:0050801']
GO:BP,GO:0072088,nephron epithelium morphogenesis,8.037408229434151e-06,True,"""The process in which the anatomical structures of the nephron epithelium are generated and organized. The nephron epithelium is a tissue that covers the surface of a nephron."" [GOC:mtg_kidney_jan10]",74,1831,24,18452,0.013107591480065538,0.32432432432432434,query_1,"['GO:0002009', 'GO:0072009', 'GO:0072028']"
GO:BP,GO:0009083,branched-chain amino acid catabolic process,9.488612316649727e-06,True,"""The chemical reactions and pathways resulting in the breakdown of amino acids containing a branched carbon skeleton, comprising isoleucine, leucine and valine."" [GOC:ai]",21,1831,12,18452,0.006553795740032769,0.5714285714285714,query_1,"['GO:0009063', 'GO:0009081', 'GO:0046395']"
GO:BP,GO:0008202,steroid metabolic process,9.59022147284052e-06,True,"""The chemical reactions and pathways involving steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus."" [ISBN:0198547684]",253,1831,53,18452,0.02894593118514473,0.20948616600790515,query_1,['GO:0006629']
GO:BP,GO:0015718,monocarboxylic acid transport,1.1466761668218005e-05,True,"""The directed movement of monocarboxylic acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:krc]",144,1831,36,18452,0.019661387220098307,0.25,query_1,['GO:0046942']
GO:BP,GO:0099536,synaptic signaling,1.1823848573643458e-05,True,"""Cell-cell signaling to, from or within a synapse."" [GOC:dos]",624,1831,103,18452,0.056253413435281265,0.16506410256410256,query_1,['GO:0007267']
GO:BP,GO:0098771,inorganic ion homeostasis,1.2126350045786982e-05,True,"""Any process involved in the maintenance of an internal steady state of inorganic ions within an organism or cell."" [GOC:dos]",375,1831,70,18452,0.03823047515019115,0.18666666666666668,query_1,['GO:0048878']
GO:BP,GO:0071774,response to fibroblast growth factor,1.3673860207110481e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fibroblast growth factor stimulus."" [GOC:mah]",139,1831,35,18452,0.019115237575095576,0.2517985611510791,query_1,['GO:0070848']
GO:BP,GO:0099587,inorganic ion import across plasma membrane,1.7023204978996534e-05,True,"""The directed movement of inorganic ions from outside of a cell, across the plasma membrane and into the cytosol."" [GOC:dos]",99,1831,28,18452,0.015292190060076462,0.2828282828282828,query_1,['GO:0098739']
GO:BP,GO:0098659,inorganic cation import across plasma membrane,1.7023204978996534e-05,True,"""The directed movement of inorganic cations from outside of a cell, across the plasma membrane and into the cytosol."" [GOC:dos]",99,1831,28,18452,0.015292190060076462,0.2828282828282828,query_1,['GO:0099587']
GO:BP,GO:0035295,tube development,1.7023204978996534e-05,True,"""The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts."" [PMID:12526790]",984,1831,147,18452,0.08028399781540142,0.14939024390243902,query_1,"['GO:0007275', 'GO:0048856']"
GO:BP,GO:0048732,gland development,1.709437287714296e-05,True,"""The process whose specific outcome is the progression of a gland over time, from its formation to the mature structure. A gland is an organ specialised for secretion."" [GOC:jid]",357,1831,67,18452,0.03659202621518296,0.1876750700280112,query_1,['GO:0048513']
GO:BP,GO:0050878,regulation of body fluid levels,1.709437287714296e-05,True,"""Any process that modulates the levels of body fluids."" [GOC:ai, GOC:dph, GOC:tb]",321,1831,62,18452,0.03386127799016931,0.19314641744548286,query_1,['GO:0065008']
GO:BP,GO:0042391,regulation of membrane potential,1.8150302074747327e-05,True,"""Any process that modulates the establishment or extent of a membrane potential, the electric potential existing across any membrane arising from charges in the membrane itself and from the charges present in the media on either side of the membrane."" [GOC:jl, GOC:mtg_cardio, GOC:tb, ISBN:0198506732]",336,1831,64,18452,0.034953577280174765,0.19047619047619047,query_1,['GO:0065008']
GO:BP,GO:0015850,organic hydroxy compound transport,1.8220348592828657e-05,True,"""The directed movement of an organic hydroxy compound (organic alcohol) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. An organic hydroxy compound is an organic compound having at least one hydroxy group attached to a carbon atom."" [GOC:ai]",218,1831,47,18452,0.025669033315128344,0.21559633027522937,query_1,['GO:0006810']
GO:BP,GO:0048754,branching morphogenesis of an epithelial tube,2.5522349742568525e-05,True,"""The process in which the anatomical structures of branches in an epithelial tube are generated and organized. A tube is a long hollow cylinder."" [GOC:dgh, GOC:dph, GOC:jid]",149,1831,36,18452,0.019661387220098307,0.24161073825503357,query_1,"['GO:0035239', 'GO:0060562', 'GO:0061138']"
GO:BP,GO:0007411,axon guidance,2.5791087090419428e-05,True,"""The chemotaxis process that directs the migration of an axon growth cone to a specific target site in response to a combination of attractive and repulsive cues."" [ISBN:0878932437]",194,1831,43,18452,0.023484434735117424,0.22164948453608246,query_1,"['GO:0007409', 'GO:0097485']"
GO:BP,GO:0009636,response to toxic substance,2.714401186909172e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a toxic stimulus."" [GOC:lr]",201,1831,44,18452,0.02403058438012015,0.21890547263681592,query_1,['GO:0042221']
GO:BP,GO:0097485,neuron projection guidance,2.941073873980852e-05,True,"""The process in which the migration of a neuron projection is directed to a specific target site in response to a combination of attractive and repulsive cues."" [GOC:BHF, GOC:rl, PMID:22790009]",195,1831,43,18452,0.023484434735117424,0.2205128205128205,query_1,"['GO:0031175', 'GO:0048812']"
GO:BP,GO:0042573,retinoic acid metabolic process,3.0521329507021286e-05,True,"""The chemical reactions and pathways involving retinoic acid, one of the three components that makes up vitamin A."" [GOC:jl, PMID:12570742]",23,1831,12,18452,0.006553795740032769,0.5217391304347826,query_1,"['GO:0001523', 'GO:0032787', 'GO:0042445']"
GO:BP,GO:0007399,nervous system development,3.676045769337496e-05,True,"""The process whose specific outcome is the progression of nervous tissue over time, from its formation to its mature state."" [GOC:dgh]",2197,1831,285,18452,0.15565264882577826,0.1297223486572599,query_1,['GO:0048731']
GO:BP,GO:0022008,neurogenesis,3.825437723600005e-05,True,"""Generation of cells within the nervous system."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]",1501,1831,206,18452,0.11250682687056253,0.13724183877415055,query_1,"['GO:0007399', 'GO:0030154']"
GO:BP,GO:0016042,lipid catabolic process,4.1391007831489117e-05,True,"""The chemical reactions and pathways resulting in the breakdown of lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent."" [GOC:go_curators]",294,1831,57,18452,0.03113052976515565,0.19387755102040816,query_1,"['GO:0006629', 'GO:0009056']"
GO:BP,GO:0010817,regulation of hormone levels,4.1950380640064535e-05,True,"""Any process that modulates the levels of hormone within an organism or a tissue. A hormone is any substance formed in very small amounts in one specialized organ or group of cells and carried (sometimes in the bloodstream) to another organ or group of cells in the same organism, upon which it has a specific regulatory action."" [GOC:BHF, GOC:dph, GOC:tb]",426,1831,75,18452,0.0409612233752048,0.176056338028169,query_1,['GO:0065008']
GO:BP,GO:0007610,behavior,4.275159027392032e-05,True,"""The internally coordinated responses (actions or inactions) of animals (individuals or groups) to internal or external stimuli, via a mechanism that involves nervous system activity."" [GOC:ems, GOC:jl, ISBN:0395448956, PMID:20160973]",510,1831,86,18452,0.04696886947023485,0.16862745098039217,query_1,['GO:0032501']
GO:BP,GO:0044344,cellular response to fibroblast growth factor stimulus,4.461582216932904e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an fibroblast growth factor stimulus."" [GOC:jl, GOC:yaf]",134,1831,33,18452,0.018022938285090113,0.2462686567164179,query_1,"['GO:0071363', 'GO:0071774']"
GO:BP,GO:0007586,digestion,4.664155324344025e-05,True,"""The whole of the physical, chemical, and biochemical processes carried out by multicellular organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism."" [GOC:isa_complete, ISBN:0198506732]",87,1831,25,18452,0.013653741125068269,0.28735632183908044,query_1,['GO:0032501']
